Song,Genre,Cluster,Probability,Distance,PCA1,PCA2
metal.00047,metal,2,1.0,1.655626560458184,1.015358648299099,-2.316035381167396
metal.00048,metal,2,1.0,1.8421716195467812,0.6843706320686906,-2.663790350049156
metal.00049,metal,2,1.0,2.0798484659427205,0.8832893664723931,-2.8503220320882625
metal.00050,metal,2,1.0,1.798120132681252,0.80686214762937,-2.480810322999942
metal.00051,metal,2,1.0,2.3880072177613667,1.8329647567096972,-2.4469939883239067
metal.00052,metal,2,1.0,1.3049252662088398,0.9353857327436947,-1.5645409456299968
metal.00053,metal,2,1.0,1.6650799653898702,0.7635760715074459,-2.377288785027335
metal.00054,metal,2,1.0,1.9290811345569254,1.2408092189396647,-2.5119515356085462
metal.00055,metal,2,1.0,1.9733128603048786,1.0972773466507582,-2.543597195982387
metal.00056,metal,2,1.0,1.7446602364668342,0.9244053773253696,-2.4050766228898235
metal.00057,metal,2,1.0,1.1236241521570045,0.6457665382208022,-1.5355837915384243
metal.00058,metal,2,1.0,1.4815913169700146,0.2824293320340923,-2.340548304502424
metal.00059,metal,2,1.0,1.733024260468922,0.25043595588025896,-2.627346878026873
metal.00060,metal,2,1.0,1.55135290597519,0.20729065625162188,-2.341279367000837
metal.00061,metal,2,1.0,1.420762548688716,0.8872446829149913,-2.0511016128671127
metal.00062,metal,2,1.0,1.348074299328559,0.1096890505398399,-1.8907264908992714
metal.00063,metal,2,1.0,1.5187940986868331,0.2971617665245019,-2.2907654469201484
metal.00064,metal,2,1.0,1.685663896022049,1.1916652752936479,-1.0028093359220605
metal.00065,metal,2,1.0,1.4357565802374443,0.8440612583409185,-1.9836530928796718
metal.00066,metal,2,1.0,1.5825148922540966,0.7037926094939584,-0.5763119143112059
metal.00067,metal,2,1.0,1.134580379754979,-0.005533635130619697,-1.4582898912637725
metal.00068,metal,2,1.0,1.1339179858552517,0.19951103799473474,-1.3354358977573138
metal.00069,metal,2,1.0,1.956473809284184,-1.0284191243681624,-1.1460875804943924
metal.00070,metal,2,1.0,1.6189103138870655,0.8971559810396849,-0.33742426734492914
metal.00071,metal,2,1.0,1.209596599441258,0.8355718339302558,-1.2561897854916022
metal.00072,metal,2,1.0,1.3930833485603198,0.024244455669176226,-2.0600431638908225
metal.00073,metal,2,1.0,1.0980855228919049,0.5033823144830338,-1.3130672241303059
metal.00074,metal,2,1.0,1.2526303040565103,0.8640243509803222,-1.1705345677795984
metal.00075,metal,2,1.0,1.421620162595693,-0.1678508290475581,-0.661530935535402
metal.00076,metal,2,1.0,1.5204014873062275,0.8486530834765653,-1.590599808806851
metal.00077,metal,2,1.0,1.525498561359347,0.5713228555388805,-2.304186763149903
metal.00078,metal,2,1.0,1.2497439367157783,0.8524959591998625,-1.366173474218527
metal.00079,metal,2,1.0,1.1068397573692335,0.6136706389883493,-1.5433112539578475
metal.00080,metal,2,1.0,1.17994690713349,0.8143430583663746,-1.2930148841432658
metal.00081,metal,2,1.0,1.6324625032459406,-0.22748435128517752,-2.2665437374654096
metal.00082,metal,2,1.0,1.3765359554993977,0.07812573701516512,-2.1347913364560234
metal.00083,metal,2,1.0,1.2941767980355436,0.35327088718697536,-1.6151467401389328
metal.00084,metal,2,1.0,1.086067540571502,0.5876834925577902,-1.4735660691132932
metal.00085,metal,2,1.0,1.256416116600917,0.5481843404574571,-1.6628294048147534
metal.00086,metal,2,1.0,1.2267128463300072,0.746144467649381,-1.806909894991657
metal.00087,metal,2,1.0,1.9013974583033544,1.3798554860733412,-2.0820566824694704
metal.00088,metal,0,1.0,1.6769911643187005,-0.29843435850479555,0.04542716252792626
metal.00089,metal,0,1.0,2.1197058249957266,-1.3417087030843344,-0.9602483670269621
metal.00090,metal,2,1.0,1.4873229191299617,-0.24331453200353784,-1.3772250848538043
metal.00091,metal,2,1.0,1.1344228291438956,0.11884906252520085,-1.3394921312774226
metal.00092,metal,2,1.0,1.3626412399751622,-0.393763949065032,-1.44258490902019
metal.00093,metal,2,1.0,1.5628434415074168,0.32753782697393385,-2.2982125209305084
metal.00094,metal,2,1.0,1.5861990228102827,1.1377889839465123,-1.0203872964980156
metal.00095,metal,2,1.0,1.0632754416728536,0.36340684179992744,-1.4265726897626072
metal.00096,metal,2,1.0,1.322727344316847,0.7385445258968237,-0.6455853721806555
metal.00097,metal,2,1.0,1.6406175337059108,-0.32735169224099764,-0.5231528982456143
metal.00098,metal,2,1.0,1.6384368649739178,0.2791243025211229,-0.16425168499435444
metal.00099,metal,2,1.0,1.1636920179142385,0.32740801952257437,-0.7699757284434686
pop.00000,pop,1,1.0,1.3427029947439066,2.0924104775506303,1.2127960830951856
pop.00001,pop,1,1.0,1.7901450756525572,2.6261100699590925,1.7344260300262633
pop.00002,pop,1,1.0,1.3809039212494874,1.6935941216273778,0.3708325787162316
pop.00003,pop,0,1.0,2.10539347227836,0.06645445403187447,0.573383301690827
pop.00004,pop,1,1.0,1.7179528875365853,1.3395789608132274,-0.2237390731021576
pop.00005,pop,1,1.0,2.4571501192983582,0.21248063114024027,1.1024812569783111
pop.00006,pop,0,1.0,2.0383379240208104,0.04600529103983271,0.5588898097544382
pop.00007,pop,1,1.0,2.4541714621708373,-0.027872701205500016,1.7744136282837852
pop.00008,pop,1,1.0,1.3728473169436521,1.7278119087339077,0.41951964768351335
pop.00009,pop,1,1.0,1.8178283597578484,1.7483519337895161,-0.4326487022719227
pop.00010,pop,0,1.0,1.9772062564317225,-0.05124973463164144,0.6913434935002288
pop.00011,pop,0,1.0,2.098852459153056,-0.06163922390371483,1.1125633185805743
pop.00012,pop,1,1.0,1.6157994648515182,0.9930873563491459,-0.14896254921591864
pop.00013,pop,0,1.0,2.2240192910733008,-0.16959000428068458,1.3841185508955565
pop.00014,pop,2,1.0,1.7336876603881384,-0.20029083004921058,-0.5546859125203122
pop.00015,pop,1,1.0,1.1571743079229917,1.8992576564066233,0.4680439431169254
pop.00016,pop,1,1.0,1.2357501245761113,2.066689355818835,0.9468197880492412
pop.00017,pop,2,1.0,1.5916206373004556,0.8734048163140415,-0.6291386498530801
pop.00018,pop,1,1.0,1.3786676041817563,1.79777339836466,0.2617962194421974
pop.00019,pop,1,1.0,1.473581253349391,2.4726021331283063,0.9048654390349897
pop.00020,pop,1,1.0,1.8332490136413384,2.347823656102667,-0.2562790531797979
pop.00021,pop,1,1.0,1.643291118386855,2.4463660632866384,0.28540040459292615
pop.00022,pop,1,1.0,1.1487168546483695,1.8892508581450411,0.4748315094017842
pop.00023,pop,1,1.0,1.7264417506995786,2.9822298404665,1.028906625021634
pop.00024,pop,1,1.0,1.1692216027207887,1.9510836534769969,0.4694957471113259
pop.00025,pop,1,1.0,1.3913365036379137,1.7292033871139854,1.5186254029237014
pop.00026,pop,1,1.0,1.3456779210976648,0.9104326206534549,0.9510572043389997
pop.00027,pop,1,1.0,1.4399962115715836,0.7960287175047991,0.5087498660974861
pop.00028,pop,1,1.0,1.5055966836280932,1.179032063674979,0.0014660533930051273
pop.00029,pop,1,1.0,1.4678998704513513,1.0152857613378792,0.18047413609844296
pop.00030,pop,1,1.0,1.5285877269502437,1.5482648447243483,-0.09294392083750475
pop.00031,pop,1,1.0,1.522562317367674,1.614237660427988,-0.05809051418591723
pop.00032,pop,1,1.0,3.003428237284467,4.152906797608876,1.369790693905609
pop.00033,pop,1,1.0,1.78861180627371,0.899401997399647,0.22772094798542902
pop.00034,pop,1,1.0,1.0903054614952166,1.8611330754431683,0.8568861171989667
pop.00035,pop,1,1.0,1.820971747677638,1.6822432862181174,-0.4468228824505723
pop.00036,pop,1,1.0,1.2026566581841842,1.8115880128422959,1.090637774906558
pop.00037,pop,1,1.0,1.5858755930926465,1.7237284864271358,-0.08789626529998268
pop.00038,pop,1,1.0,1.3662524461832821,1.8100464182734102,0.06594957417493337
pop.00039,pop,1,1.0,1.9589660615607098,3.0489387060082693,0.7389074815247616
pop.00040,pop,0,1.0,1.7453982665433982,-0.3582943629153885,0.05918176668590219
pop.00041,pop,0,1.0,1.9987931389273186,-0.0010871536487983462,1.2345806837624376
pop.00042,pop,1,1.0,1.1261259501028786,1.6494362770247322,0.3725014478721562
pop.00043,pop,1,1.0,1.3032169069610526,1.3470213444258359,0.6464912544439863
pop.00044,pop,1,1.0,1.206147701503943,1.5383465987907572,0.488950400155767
pop.00045,pop,1,1.0,1.1949555187185597,1.6788102202237116,1.4713178212455376
pop.00046,pop,1,1.0,1.1991926966063688,1.6375131616408587,1.486860928437673
pop.00047,pop,1,1.0,1.106695470334062,1.5238146892745579,0.7055906087965497
pop.00048,pop,1,1.0,2.2039974322538542,3.0786236702149643,0.3283461822117086
pop.00049,pop,1,1.0,2.18414859123682,0.21351081870788247,1.9842814543042386
pop.00050,pop,1,1.0,1.1616240473829282,1.8808736533489048,1.4847815824417097
pop.00051,pop,1,1.0,2.6360495913316155,3.708379982127497,0.24892902567157021
pop.00052,pop,1,1.0,1.69613742444664,2.6300379160134524,1.1044437618662855
pop.00053,pop,1,1.0,2.681640480948872,1.2390222340822528,2.307063937869427
pop.00054,pop,1,1.0,1.3480810225304747,2.296909664758491,1.3515245294027713
pop.00055,pop,1,1.0,2.526469518786149,3.3954738447623307,1.6767899667443595
pop.00056,pop,1,1.0,2.4948568882477757,3.258898162873675,2.3415887968395825
pop.00057,pop,1,1.0,1.6568285503607505,2.606824183149787,1.078505115536274
pop.00058,pop,1,1.0,1.654089082179503,2.3756706133903656,1.6772590639964025
pop.00059,pop,1,1.0,2.4455375971028332,3.2275392463775874,2.277365691711666
pop.00060,pop,1,1.0,1.3480810225304747,2.296909664758491,1.3515245294027713
pop.00061,pop,1,1.0,1.3604666853803227,1.77331505893591,1.4193891184261125
pop.00062,pop,0,1.0,2.2651593594481825,0.06668391108847088,0.13455853477999904
pop.00063,pop,0,1.0,1.6175847590994281,-0.6247545176470256,-0.06446014997375092
pop.00064,pop,1,1.0,2.571111079676206,2.909369854133961,1.6576710594228292
pop.00065,pop,1,1.0,1.4858132031637517,0.5744346272926771,0.6164642459921196
pop.00066,pop,1,1.0,1.4308716228607907,0.8943431872641316,0.8311844532489528
pop.00067,pop,1,1.0,2.0823461766592777,3.183764153860182,0.6748013852829478
pop.00068,pop,1,1.0,1.5851525495206353,2.494661466676412,1.212558485043577
pop.00069,pop,2,1.0,1.6352232776628384,0.29954073221821315,-0.5920458402815651
pop.00070,pop,1,1.0,1.2584800855404887,1.7387684362945552,1.4426076457204464
pop.00071,pop,1,1.0,2.0823461766592777,3.183764153860182,0.6748013852829478
pop.00072,pop,2,1.0,1.6119838506135946,0.8301264469139241,-0.6749174449975603
pop.00073,pop,1,1.0,1.5310902663073267,2.3524731181250726,0.16321494329337868
pop.00074,pop,1,1.0,1.9320850441672468,2.3983702182408835,2.0473033240087815
pop.00075,pop,1,1.0,1.4703794681072904,2.472328547965663,0.7053431131118321
pop.00076,pop,1,1.0,1.2828216373758556,2.0815956542540333,0.7177716748706492
pop.00077,pop,1,1.0,2.382136976972955,3.5014737265056337,0.8614808483896313
pop.00078,pop,1,1.0,1.0638561779218918,1.980526224990486,1.0757097001415192
pop.00079,pop,1,1.0,1.8731225169961838,0.3449725420895324,1.3118630143072119
pop.00080,pop,1,1.0,1.1041087487341956,1.5261305726701357,0.7084165781778612
pop.00081,pop,0,1.0,1.9402326686242417,0.09482931097401974,0.29089870357225367
pop.00082,pop,1,1.0,1.7695464111561714,1.0369870974244053,0.06669603826122758
pop.00083,pop,1,1.0,1.9989570516846402,0.25082133251726385,0.20090482750769284
pop.00084,pop,1,1.0,2.4742827180538347,2.9218438677345855,2.521148483025398
pop.00085,pop,1,1.0,1.3077536756844421,1.284539833753569,1.3729212236169273
pop.00086,pop,1,1.0,2.0634920743837255,2.2270983121310493,-0.6113818383134325
pop.00087,pop,1,1.0,1.51535729013643,2.3029756991309127,0.2766531430220302
pop.00088,pop,1,1.0,1.6518246398697112,2.7453234508839275,1.3026895212426706
pop.00089,pop,1,1.0,1.4947159439877737,2.533322789727121,1.2751088230774361
pop.00090,pop,1,1.0,1.5303177624261572,2.3151361532581447,0.2657256033855509
pop.00091,pop,1,1.0,1.6651385910783456,2.5929857824760805,0.3657396897619539
pop.00092,pop,1,1.0,1.2003205082724557,1.9385591326307459,0.3783201785838083
pop.00093,pop,2,1.0,1.8040555300706045,1.2595947288757263,-0.5541044288826142
pop.00094,pop,1,1.0,1.3863716473235064,1.223637838673399,0.23693644468989405
pop.00095,pop,1,1.0,1.2195578070790538,1.2876752389295254,0.8382846816943235
pop.00096,pop,1,1.0,1.3013977217638903,1.436305350647559,1.1031402575663107
pop.00097,pop,1,1.0,2.752130511343682,3.2121230967522747,2.571296204601957
pop.00098,pop,1,1.0,1.6920191718270516,2.4286913687579803,0.31441915754372507
pop.00099,pop,1,1.0,1.410178837908767,0.8591811901755334,0.8682320689219866
reggae.00000,reggae,0,1.0,1.6919243946900584,-0.3760049047081745,-0.11751454325857592
reggae.00001,reggae,0,1.0,1.4416140751021984,-0.8565010181739675,0.16992171165999348
reggae.00002,reggae,0,1.0,1.4770017704112084,-0.6218257233699143,0.7590976355404044
reggae.00003,reggae,0,1.0,2.0507526006330945,0.0012695697730215158,1.301874036109871
reggae.00004,reggae,0,1.0,1.8783616288367146,-0.245483056302191,1.0135843777972187
reggae.00005,reggae,0,1.0,1.407155487021268,-0.6263186477321375,0.5708890839376256
reggae.00006,reggae,0,1.0,1.6888342519237978,-0.7538117405015494,1.2639376633035437
reggae.00007,reggae,0,1.0,1.6970046825231677,-0.6217651705957616,1.038180579072442
reggae.00008,reggae,0,1.0,1.676023669073972,-0.6039879187934107,1.1210785573093107
reggae.00009,reggae,0,1.0,2.1749017394028627,-0.4039858459717461,1.684949009587345
reggae.00010,reggae,1,1.0,2.112639206554605,0.2631442047779693,1.1908491654249587
reggae.00011,reggae,0,1.0,1.4305100422437997,-0.6535631483267834,0.34565381884200297
reggae.00012,reggae,1,1.0,1.7434983672417994,1.0293225402256099,1.259366773214977
reggae.00013,reggae,0,1.0,1.9091434964312424,-0.45153759565189533,1.5035686096087344
reggae.00014,reggae,0,1.0,2.2663459173983185,-0.3055016231548338,1.9575005120043623
reggae.00015,reggae,0,1.0,1.716030642449468,-0.3455783964628531,0.6894545040724829
reggae.00016,reggae,2,1.0,1.6378419432781275,-0.4785423444948054,-0.6220561709976711
reggae.00017,reggae,0,1.0,2.0334327490701596,-0.1210015997281568,1.2007529686801137
reggae.00018,reggae,0,1.0,1.8691361316480344,-0.09172606935071399,1.124257304217375
reggae.00019,reggae,0,1.0,2.3790925761224586,-0.10161506867379111,1.8488124064290858
reggae.00020,reggae,0,1.0,1.786456979168707,-0.6714238051955673,1.2487249686683086
reggae.00021,reggae,2,1.0,1.5250851328969144,-0.3290787948068675,-0.5332107498155458
reggae.00022,reggae,0,1.0,1.7199299708135023,-0.541259832164675,-0.40036159560320034
reggae.00023,reggae,1,1.0,1.7321264267411152,1.068026998489727,0.7287360186791807
reggae.00024,reggae,0,1.0,1.7557966172240782,-0.3329154921586884,1.0955620301711346
reggae.00025,reggae,0,1.0,1.8910092787252781,-0.4993698241405881,1.4862116597894073
reggae.00026,reggae,0,1.0,1.8556728045635524,-0.39729985076980623,1.2801592646098172
reggae.00027,reggae,1,1.0,2.0198945832285076,0.30825163892903423,1.6519642023464713
reggae.00028,reggae,0,1.0,2.176212019893829,-0.2856386480539677,1.6644240659677958
reggae.00029,reggae,0,1.0,1.463325396928625,-1.3498402568775891,0.35719665443372023
reggae.00030,reggae,0,1.0,2.303268315290492,-0.017354985755056295,1.6441842503405482
reggae.00031,reggae,0,1.0,1.8225290726970638,-0.8606565537080648,1.3572666787378156
reggae.00032,reggae,0,1.0,1.4775008479146288,-0.9631139552683659,0.663091959204488
reggae.00033,reggae,0,1.0,1.9041055613287035,-0.46725134853111466,1.3757314764520006
reggae.00034,reggae,0,1.0,1.5670969781634927,-1.3078047705045612,0.9854600562851874
reggae.00035,reggae,0,1.0,1.5366460784227642,-0.6739086115678793,0.9709208906734978
reggae.00036,reggae,0,1.0,1.9044855019941085,-0.5824594217970165,1.3595268142805659
reggae.00037,reggae,0,1.0,1.935428651696877,-0.599590511760106,1.5174322193140273
reggae.00038,reggae,0,1.0,1.9605121466959143,-0.6572911190922803,1.5503348310805298
reggae.00039,reggae,0,1.0,2.705117297353147,-1.766180113714922,2.0043122323736267
reggae.00040,reggae,1,1.0,2.9661829771868984,0.38978980244506733,2.370314209377158
reggae.00041,reggae,0,1.0,1.6695525613563764,-0.4936057436523395,0.8722083346877825
reggae.00042,reggae,1,1.0,1.6034594767668116,0.5132437033416044,0.7975116794062824
reggae.00043,reggae,0,1.0,1.6288541811841373,-1.196042224721613,-0.1430027774293563
reggae.00044,reggae,1,1.0,1.71619724881202,0.5099040396031496,0.6848339545229573
reggae.00045,reggae,1,1.0,2.519599999626922,3.1991083595172953,0.5716699041571041
reggae.00046,reggae,1,1.0,1.8577853447417565,0.22016898456673548,0.5943044757140341
reggae.00047,reggae,1,1.0,1.5299232745782636,0.7309490994104296,0.8973830358317739
reggae.00048,reggae,1,1.0,1.3377893410166348,1.033576776981753,0.6546588768412441
reggae.00049,reggae,0,1.0,1.9324745898034799,0.07245400102658532,0.3557392339167121
reggae.00050,reggae,1,1.0,1.6990031809758384,2.0796135160677816,1.6445976692678856
reggae.00051,reggae,1,1.0,4.506323368922121,5.2079083929272745,1.831105970181454
reggae.00052,reggae,1,1.0,1.5379323476689357,2.2358199337746685,1.4374736843566842
reggae.00053,reggae,1,1.0,2.0827933797630083,0.724492097829615,2.1148605163128598
reggae.00054,reggae,1,1.0,1.7366628925318786,1.289234350495174,1.9379552660819355
reggae.00055,reggae,1,1.0,1.8940987258268898,0.6112836675796705,0.5881723401802502
reggae.00056,reggae,1,1.0,1.7628766263521969,0.2568849509599493,1.2008821105944656
reggae.00057,reggae,1,1.0,1.8973519992908734,0.3040242535422301,1.6074254751177528
reggae.00058,reggae,1,1.0,1.4315774591048802,1.333273917778801,1.790954388272891
reggae.00059,reggae,1,1.0,1.477433895724034,1.0006290615782913,0.5966313982036059
reggae.00060,reggae,1,1.0,1.7025071198441768,0.7701233508349757,1.313266795307049
reggae.00061,reggae,1,1.0,1.2806498668805928,1.8101925839042468,1.1022345781609784
reggae.00062,reggae,1,1.0,2.2931563055706414,0.01967116074227339,1.8071376439495141
reggae.00063,reggae,0,1.0,1.564840807981074,-0.29436989130194996,0.6866226274970145
reggae.00064,reggae,1,1.0,1.3532735901217838,1.5277398512637985,1.2153637990484103
reggae.00065,reggae,1,1.0,2.0667208707279037,0.22421844811045738,1.2942686774291445
reggae.00066,reggae,0,1.0,1.3748414704742475,-0.8356321175035487,0.5699463668663093
reggae.00067,reggae,0,1.0,1.5563890343659965,-0.8771334286097996,0.09758594992200187
reggae.00068,reggae,1,1.0,2.0755120188744955,0.09968912625741276,1.5118720933968617
reggae.00069,reggae,1,1.0,1.8587607029735398,0.46188173388656306,1.092290050419846
reggae.00070,reggae,0,1.0,1.7665012328905108,-0.3223655071058271,0.8472492027578256
reggae.00071,reggae,1,1.0,2.0813497916017307,2.0972222275674,2.3797764178257754
reggae.00072,reggae,1,1.0,1.4440217769613972,1.8184160847599122,1.564581998957789
reggae.00073,reggae,0,1.0,1.9707803155512231,-0.3702943792035771,0.281387797296945
reggae.00074,reggae,0,1.0,1.9651454495674852,-0.3748973964405218,0.2811483375802798
reggae.00075,reggae,1,1.0,1.837549245882426,0.6071004862038264,0.1595609300794972
reggae.00076,reggae,1,1.0,1.769687334090181,0.9980270682328519,1.9218660229327913
reggae.00077,reggae,0,1.0,1.5831924252461989,-0.6871725457032949,0.08442118879133423
reggae.00078,reggae,1,1.0,1.9026911573836116,0.4800318665878765,1.3368732500333107
reggae.00079,reggae,1,1.0,2.030594230695279,2.4680804442251376,0.884052481678443
reggae.00080,reggae,1,1.0,1.5969946847788106,0.7564179903691004,1.3836079479308396
reggae.00081,reggae,1,1.0,1.6269456513759102,0.9143873837837235,1.595122908382121
reggae.00082,reggae,1,1.0,1.6269456513759102,0.9143873837837235,1.595122908382121
reggae.00083,reggae,0,1.0,2.0161576377032864,-0.9307561886609919,1.7448071530249327
reggae.00084,reggae,0,1.0,1.4303915282865722,-0.5411091002226406,0.4061248007365621
reggae.00085,reggae,0,1.0,1.8668635718709186,-0.3297972576488526,0.8921698335385773
reggae.00086,reggae,1,1.0,4.4560626414280495,4.838831786658284,1.156413136186944
reggae.00087,reggae,1,1.0,2.176845781713124,2.3775771350617383,2.3563385889533306
reggae.00088,reggae,1,1.0,2.1270715033345042,2.343290368207134,-0.05781608992206999
reggae.00089,reggae,0,1.0,1.6984424969317211,-1.7574738200017057,0.8378119946409869
reggae.00090,reggae,1,1.0,1.554461532690671,1.758613759805897,1.6275620859126472
reggae.00091,reggae,2,1.0,1.7861689374464633,0.2065859187358503,0.01915653785678183
reggae.00092,reggae,2,1.0,1.8333596345632686,0.005530864830277859,-0.016370390599052133
reggae.00093,reggae,0,1.0,2.0956930624624044,0.03790417718895304,1.098691146275337
reggae.00094,reggae,2,1.0,1.7688367911322678,0.16123955477563393,-0.137120981771975
reggae.00095,reggae,2,1.0,1.7142247348144606,0.4851553707282147,-0.17167719399129286
reggae.00096,reggae,0,1.0,1.8890647164345038,-0.3337258139872086,1.122048510330635
reggae.00097,reggae,0,1.0,1.566238131612382,-0.3988741759881776,0.20112461916688631
reggae.00098,reggae,0,1.0,1.6308979531350922,-0.3664577650904615,0.5774514008113035
reggae.00099,reggae,2,1.0,1.6324270085573724,0.8342299577706848,-0.5421955157417133
rock.00000,rock,0,1.0,1.6482482613948264,-0.4773137218748949,-0.30081618773848234
rock.00001,rock,0,1.0,1.5449271688085084,-1.1831135112438633,-0.3548410604559646
rock.00002,rock,0,1.0,1.6720945399470803,-0.38614854718823016,0.32955699890049833
rock.00003,rock,0,1.0,1.4646279264944226,-1.2274001211104553,0.36841134491217814
rock.00004,rock,0,1.0,1.6903575175096657,-1.0709066761120163,0.08604111712513661
rock.00005,rock,2,1.0,2.22500175969364,-1.141099986000279,-1.0966759790825586
rock.00006,rock,0,1.0,1.6932637470881202,-0.7493686524860247,-0.46227716038234395
rock.00007,rock,0,1.0,1.565507251355418,-1.2947316937256894,-0.1582332663952926
rock.00008,rock,2,1.0,2.190720730535912,-1.0739523429684261,-2.0594959945470985
rock.00009,rock,0,1.0,1.545819061612521,-1.6970035102676955,0.2129015364605145
rock.00010,rock,2,1.0,1.7081977824141805,-0.48974642451802547,-0.3724297091910902
rock.00011,rock,0,1.0,1.609550682909543,-0.8454672304526863,0.10180872452110104
rock.00012,rock,0,1.0,1.8870246258454781,-0.1739406016865744,0.9369514193481231
rock.00013,rock,0,1.0,1.907728162569151,-0.8295909950079162,0.8801740147163072
rock.00014,rock,1,1.0,2.391385551259324,0.15964964803104487,1.8808260047592917
rock.00015,rock,1,1.0,1.8055970572527222,0.8464327819024062,1.2121145423860284
rock.00016,rock,2,1.0,1.553273523041515,0.25483649233677824,-2.2304721845450635
rock.00017,rock,2,1.0,1.3570758707513078,0.13458244069108893,-1.9167149442770082
rock.00018,rock,2,1.0,1.1571161940873769,0.21003737137863462,-1.1863154310706132
rock.00019,rock,2,1.0,1.2951504366050155,0.14731798884884575,-1.5242415960531297
rock.00020,rock,2,1.0,1.2766922301321042,0.19408465394975194,-1.0547275911836327
rock.00021,rock,2,1.0,1.2916869118900813,0.17078235575890574,-1.0536377909510968
rock.00022,rock,2,1.0,1.3272785688971023,0.3768976636396613,-1.39888549991985
rock.00023,rock,2,1.0,1.4631872589363817,0.25590402324384864,-0.6982932334444936
rock.00024,rock,2,1.0,1.3790167653535086,0.21796509262758845,-1.6302290479508534
rock.00025,rock,2,1.0,1.4555038245935368,0.5076004870177363,-1.8604993029291577
rock.00026,rock,2,1.0,1.193034386868857,0.20812730556619935,-1.4577846769172333
rock.00027,rock,2,1.0,1.5036150657320073,1.015100824060157,-0.50646816429546
rock.00028,rock,2,1.0,1.5813918647541265,-0.09542485250267162,-0.669978121645853
rock.00029,rock,2,1.0,1.3082891899361921,0.40853434684227063,-0.9750114345105407
rock.00030,rock,1,1.0,1.7284472699415832,1.0313043350442281,0.004218665755081816
rock.00031,rock,1,1.0,1.6339147617236462,0.7656755441762259,0.1714071326579801
rock.00032,rock,2,1.0,1.3277396121890273,0.15596313284366928,-0.8891937391203762
rock.00033,rock,0,1.0,1.6379062761635312,-0.9327129024083229,-0.45100663260336654
rock.00034,rock,2,1.0,1.3880871550064435,0.6316566444184624,-1.2731218764144945
rock.00035,rock,0,1.0,2.1254589043790024,-0.6945246410611013,-0.5273392761455753
rock.00036,rock,2,1.0,1.4705963336681258,1.0691664542899315,-1.2761734259996131
rock.00037,rock,2,1.0,1.4441839662953488,0.8658559012196864,-0.9929788522242268
rock.00038,rock,2,1.0,1.5975176909342617,0.9746257223576731,-0.5452921621063225
rock.00039,rock,2,1.0,1.7056249747233077,0.3218823305493444,-1.3880287922242582
rock.00040,rock,2,1.0,1.633023788636439,1.1277773737777144,-0.5370666246939833
rock.00041,rock,2,1.0,1.6587164825049767,1.118004998314904,-0.9251839091947525
rock.00042,rock,1,1.0,1.7027261813452887,1.1745640644423072,-0.22153394043346789
rock.00043,rock,2,1.0,1.6381730439139524,0.8615340032859815,-0.5038590439504844
rock.00044,rock,0,1.0,1.6969175872652824,-1.0679075142547976,-0.28767625134707653
rock.00045,rock,0,1.0,2.2321658245454397,-1.2049373283359432,-0.9558692409917785
rock.00046,rock,2,1.0,1.5271043203041514,0.32731254977292185,-0.6217404688596035
rock.00047,rock,1,1.0,1.8319347181568881,1.542767317767581,-0.4257292861311179
rock.00048,rock,2,1.0,1.9753356148801584,-0.88591472069244,-1.1662048674441343
rock.00049,rock,1,1.0,2.3158448610537103,0.41443987156827905,0.9499626154615876
rock.00050,rock,0,1.0,1.9036357752692363,-0.6539582704356702,0.5795611264105217
rock.00051,rock,1,1.0,1.6299949318539257,1.4002481168763556,-0.051553113922103905
rock.00052,rock,1,1.0,2.139820340555252,0.9140453136553334,2.084108408661575
rock.00053,rock,2,1.0,2.0834200696413383,1.6955384354640464,-1.4970924608179756
rock.00054,rock,1,1.0,1.5746103958859474,1.378399357829669,0.4981247452753802
rock.00055,rock,0,1.0,2.0557415644563024,-0.9284626816122079,-0.7024883235531842
rock.00056,rock,2,1.0,2.0496122672396466,1.805174064130318,-1.1771130904181832
rock.00057,rock,2,1.0,2.141375620832773,1.8171417624247566,-0.9072172444268014
rock.00058,rock,1,1.0,1.8389168049528783,0.8146680725072225,0.21341312518409897
rock.00059,rock,1,1.0,2.0442933876034277,0.5457205291502699,0.468922887139748
rock.00060,rock,2,1.0,1.7126098977963835,1.043263299322472,-0.6835617876490067
rock.00061,rock,0,1.0,2.0184034361500336,-0.10552132431431908,0.6253070413632362
rock.00062,rock,1,1.0,1.6078514606613292,1.0540242683529546,0.7876483756398363
rock.00063,rock,1,1.0,2.8312180073353943,-0.15158204720381738,2.295263224671711
rock.00064,rock,2,1.0,1.4310623676668848,-0.37556121188848723,-1.0134943352743049
rock.00065,rock,2,1.0,1.2158270538285052,0.007962883314831658,-1.1313162539461583
rock.00066,rock,0,1.0,2.038614266496799,-0.0625617645854019,0.5787713257369281
rock.00067,rock,2,1.0,1.4069487707634163,0.5213165205436605,-0.3460571159169763
rock.00068,rock,2,1.0,1.1764590324734039,0.3239305774023927,-1.1593324521824795
rock.00069,rock,2,1.0,1.852916025608882,0.8234411379054933,-0.15039166021786315
rock.00070,rock,2,1.0,1.959433603903865,0.45266023224098556,0.06584511467687122
rock.00071,rock,2,1.0,1.4241996778490025,-0.416223941015368,-0.9171696541633271
rock.00072,rock,2,1.0,1.5998969655479918,-0.218768003702694,-0.36513573386499887
