msd_track_id,msd_artist,msd_title,deezer_artist,deezer_title,filename,audio_basename,audio_extension,has_audio,genre,primary_genre,genre_count,key,mode,loudness,tempo,key_confidence,mode_confidence,metadata_origin,genre_source,audio_match_source,source_row_number,original_genre,original_primary_genre,original_genre_count,mapped_primary_genres,mapped_secondary_tags,mapped_all_tags,mapped_primary_genre_count,mapped_secondary_tag_count,include_in_mrs,mrs_exclusion_reason,unmapped_source_genres,merged_genre_map_file
TRAACVS128E078BE39,Mike Jones (Featuring CJ_ Mello & Lil' Bran),Laws Patrolling (Album Version),Mike Jones,"Laws Patrolling (Screwed & Chopped) [feat. CJ, Mello & Lil' Bran] [DJ Michael Watts Remix]","Mike Jones - Laws Patrolling (Screwed & Chopped) [feat. CJ, Mello & Lil' Bran] [DJ Michael Watts Remix].wav","Mike Jones - Laws Patrolling (Screwed & Chopped) [feat. CJ, Mello & Lil' Bran] [DJ Michael Watts Remix]",.wav,True,"hip_hop_rap, classical_art_music, hardcore_rap, southern_dirty_rap",hip_hop_rap,4,7,1,-7.762,41.993,0.299,0.464,msd_catalog+legacy_download,msd_catalog,legacy_download,34,"rap, hip hop, classic, hardcore rap, southern rap",rap,5,"hip_hop_rap, classical_art_music, hardcore_rap, southern_dirty_rap",,"hip_hop_rap, classical_art_music, hardcore_rap, southern_dirty_rap",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAALSV128F4282B9B,Milan Band,Ciao Milan,Milan Band,Ciao Milan,Milan Band - Ciao Milan.wav,Milan Band - Ciao Milan,.wav,True,"classical_art_music, minimal_electronic",classical_art_music,2,8,1,-9.414,128.598,0.656,0.393,msd_catalog+legacy_download,msd_catalog,legacy_download,157,"serialism, contemporary classical music, minimal",serialism,3,"classical_art_music, minimal_electronic",,"classical_art_music, minimal_electronic",2,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABBXU128F92FEF48,Mitch Ryder,Jenny Take a Ride,Mitch Ryder,Jenny Take A Ride,Mitch Ryder - Jenny Take A Ride.wav,Mitch Ryder - Jenny Take A Ride,.wav,True,"blues_rock, pop_rock, classic_soul_motown, roots_classic_rock, rock",blues_rock,5,9,1,-11.255,97.538,0.674,0.559,msd_catalog+legacy_download,msd_catalog,legacy_download,340,"blues-rock, pop rock, blue-eyed soul, heartland rock, rock",blues-rock,5,"blues_rock, pop_rock, classic_soul_motown, roots_classic_rock, rock",,"blues_rock, pop_rock, classic_soul_motown, roots_classic_rock, rock",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABIOZ12903CF3554,Mons Leidvin Takle,Dansende Foran Speilet,Mons Leidvin Takle,Dansende Foran Speilet,Mons Leidvin Takle - Dansende Foran Speilet.wav,Mons Leidvin Takle - Dansende Foran Speilet,.wav,True,"easy_listening, jazz, sacred_gospel_devotional, non_genre_region_scene, non_genre_instrument_or_performance",easy_listening,5,7,1,-25.146,147.576,0.867,0.794,msd_catalog+legacy_download,msd_catalog,legacy_download,408,"lullaby, jazz, norwegian, instrumental, christian",lullaby,5,"easy_listening, jazz, sacred_gospel_devotional","non_genre_region_scene, non_genre_instrument_or_performance","easy_listening, jazz, sacred_gospel_devotional, non_genre_region_scene, non_genre_instrument_or_performance",3,2,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABBOR128F4286200,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,Sono andati? Fingevo di dormire,Montserrat Caballé,La bohème: Sono andati? Fingevo di dormire,Montserrat Caballé - La bohème_ Sono andati_ Fingevo di dormire.wav,Montserrat Caballé - La bohème_ Sono andati_ Fingevo di dormire,.wav,True,"symphonic_rock, soundtrack_stage_screen, classical_art_music, pop_rock, non_genre_artist_role_or_format",symphonic_rock,5,8,1,-26.358,86.666,0.662,0.385,msd_catalog+legacy_download,msd_catalog,legacy_download,337,"symphonic rock, opera, bel canto, pop rock, female vocalist",symphonic rock,5,"symphonic_rock, soundtrack_stage_screen, classical_art_music, pop_rock",non_genre_artist_role_or_format,"symphonic_rock, soundtrack_stage_screen, classical_art_music, pop_rock, non_genre_artist_role_or_format",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAASIG128F92C3A6B,Moonsorrow,Ukkosenjumalan poika,Moonsorrow,Ukkosenjumalan poika (Live At The Astoria),Moonsorrow - Ukkosenjumalan poika (Live At The Astoria).wav,Moonsorrow - Ukkosenjumalan poika (Live At The Astoria),.wav,True,"folk_pagan_metal, black_metal, doom_sludge_stoner_metal, tech_house",folk_pagan_metal,4,9,1,-4.178,124.237,0.764,0.561,msd_catalog+legacy_download,msd_catalog,legacy_download,233,"viking metal, sympho black metal, doom metal, tech house, black metal",viking metal,5,"folk_pagan_metal, black_metal, doom_sludge_stoner_metal, tech_house",,"folk_pagan_metal, black_metal, doom_sludge_stoner_metal, tech_house",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAOXM12903CFB3B0,Moss,Silent Hill,Moss,Silent Hill,Moss - Silent Hill.wav,Moss - Silent Hill,.wav,True,"nu_future_jazz, trip_hop_illbient, downtempo_lounge, acid_jazz, doom_sludge_stoner_metal",nu_future_jazz,5,2,1,-7.672,111.079,0.144,0.287,msd_catalog+legacy_download,msd_catalog,legacy_download,194,"future jazz, trip hop, downtempo, acid jazz, drone doom metal",future jazz,5,"nu_future_jazz, trip_hop_illbient, downtempo_lounge, acid_jazz, doom_sludge_stoner_metal",,"nu_future_jazz, trip_hop_illbient, downtempo_lounge, acid_jazz, doom_sludge_stoner_metal",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAFKJ12903D02552,Murskahumppa,Ota kiinni,Murskahumppa,Ota kiinni,Murskahumppa - Ota kiinni.wav,Murskahumppa - Ota kiinni,.wav,True,"rock, humppa, hardcore_punk, punk, non_genre_region_scene",rock,5,7,1,-8.488,110.787,0.379,0.401,msd_catalog+legacy_download,msd_catalog,legacy_download,67,"suomi rock, humppa, hardcore punk, finish, punk",suomi rock,5,"rock, humppa, hardcore_punk, punk",non_genre_region_scene,"rock, humppa, hardcore_punk, punk, non_genre_region_scene",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAFJW128F428A424,NOFX,Stickin In My Eye,NOFX,Stickin in My Eye (Live),NOFX - Stickin in My Eye (Live).wav,NOFX - Stickin in My Eye (Live),.wav,True,"punk, rock, pop_punk_melodic_punk",punk,3,4,0,-7.787,152.622,0.093,0.423,msd_catalog+legacy_download,msd_catalog,legacy_download,66,"punk, rock, alternative punk rock, punk pop, skate punk",punk,5,"punk, rock, pop_punk_melodic_punk",,"punk, rock, pop_punk_melodic_punk",3,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAGHM128EF35CF8E,Nadine Renee,Next Time,Nadine Renee,Next Time,Nadine Renee - Next Time.wav,Nadine Renee - Next Time,.wav,True,"eurodance_freestyle, disco, hard_house, dance_pop, progressive_trance",eurodance_freestyle,5,2,1,-6.693,167.92,0.883,0.728,msd_catalog+legacy_download,msd_catalog,legacy_download,77,"freestyle, disco, hard house, dance pop, progressive trance",freestyle,5,"eurodance_freestyle, disco, hard_house, dance_pop, progressive_trance",,"eurodance_freestyle, disco, hard_house, dance_pop, progressive_trance",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABPJW128F147295E,Nana Caymmi,Solamente Una Vez,Nana Caymmi,Solamente Una Vez,Nana Caymmi - Solamente Una Vez.wav,Nana Caymmi - Solamente Una Vez,.wav,True,"pop, samba_pagode, brazilian_roots_jazz_pop, bachata_merengue_bolero, misc_world_fusion",pop,5,11,0,-13.774,179.575,0.611,0.4,msd_catalog+legacy_download,msd_catalog,legacy_download,489,"brazilian pop music, samba, bossa nova, bolero, tropical",brazilian pop music,5,"pop, samba_pagode, brazilian_roots_jazz_pop, bachata_merengue_bolero, misc_world_fusion",,"pop, samba_pagode, brazilian_roots_jazz_pop, bachata_merengue_bolero, misc_world_fusion",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAMFG128F92FDEA2,Natalie Cole,Take A Look  (LP Version),Natalie Cole,Take A Look,Natalie Cole - Take A Look.wav,Natalie Cole - Take A Look,.wav,True,"vocal_jazz, rnb_adult_contemporary, jazz, pop, rock",vocal_jazz,5,8,1,-13.251,88.489,0.015,0.236,msd_catalog+legacy_download,msd_catalog,legacy_download,162,"vocal jazz, quiet storm, jazz, pop, rock",vocal jazz,5,"vocal_jazz, rnb_adult_contemporary, jazz, pop, rock",,"vocal_jazz, rnb_adult_contemporary, jazz, pop, rock",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABDTV128E0791839,Natural Elements,Mayday,Natural Elements,Mayday,Natural Elements - Mayday.wav,Natural Elements - Mayday,.wav,True,"hip_hop_rap, hardcore_rap, alternative_underground_rap, non_genre_region_scene",hip_hop_rap,4,1,1,-6.318,185.88,0.417,0.359,msd_catalog+legacy_download,msd_catalog,legacy_download,357,"hip hop, hardcore hip hop, rap, underground hip hop, united states",hip hop,5,"hip_hop_rap, hardcore_rap, alternative_underground_rap",non_genre_region_scene,"hip_hop_rap, hardcore_rap, alternative_underground_rap, non_genre_region_scene",3,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABDZC128F42AC23F,Neil Sedaka,Because Of You,Neil Sedaka,Because of You,Neil Sedaka - Because of You.wav,Neil Sedaka - Because of You,.wav,True,"bubblegum_teen_pop, soft_rock, pop_rock, vintage_swing_vocal_pop",bubblegum_teen_pop,4,4,0,-9.448,76.013,0.44,0.542,msd_catalog+legacy_download,msd_catalog,legacy_download,359,"brill building pop, soft rock, pop rock, doo-wop, teen pop",brill building pop,5,"bubblegum_teen_pop, soft_rock, pop_rock, vintage_swing_vocal_pop",,"bubblegum_teen_pop, soft_rock, pop_rock, vintage_swing_vocal_pop",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABGQG128F4275A1E,Nelson Ned,A Mi No Me Importa,Nelson Ned,A Mi No Me Importa,Nelson Ned - A Mi No Me Importa.wav,Nelson Ned - A Mi No Me Importa,.wav,True,"latin_jazz, regional_latin_folk, pop, thrash_speed_metal, non_genre_source_or_platform",latin_jazz,5,10,1,-12.708,146.061,0.427,0.424,msd_catalog+legacy_download,msd_catalog,legacy_download,387,"latin jazz, mariachi, brazilian pop music, karaoke, thrash metal",latin jazz,5,"latin_jazz, regional_latin_folk, pop, thrash_speed_metal",non_genre_source_or_platform,"latin_jazz, regional_latin_folk, pop, thrash_speed_metal, non_genre_source_or_platform",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAJSX128F4275A1D,Nelson Ned,Brasas Vivas,Nelson Ned,Brasas Vivas,Nelson Ned - Brasas Vivas.wav,Nelson Ned - Brasas Vivas,.wav,True,"latin_jazz, regional_latin_folk, pop, thrash_speed_metal, non_genre_source_or_platform",latin_jazz,5,9,0,-15.358,144.651,0.519,0.525,msd_catalog+legacy_download,msd_catalog,legacy_download,134,"latin jazz, mariachi, brazilian pop music, karaoke, thrash metal",latin jazz,5,"latin_jazz, regional_latin_folk, pop, thrash_speed_metal",non_genre_source_or_platform,"latin_jazz, regional_latin_folk, pop, thrash_speed_metal, non_genre_source_or_platform",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAGGE128F9325E2C,Nick Cave & The Bad Seeds,She Fell Away (2009 Digital Remaster),Nick Cave & The Bad Seeds,She Fell Away (Remastered 2009),Nick Cave & The Bad Seeds - She Fell Away (Remastered 2009).wav,Nick Cave & The Bad Seeds - She Fell Away (Remastered 2009),.wav,True,"rock, alternative_indie_rock, soundtrack_stage_screen, non_genre_instrument_or_performance",rock,4,9,0,-11.751,144.603,0.052,0.142,msd_catalog+legacy_download,msd_catalog,legacy_download,76,"rock, alternative, soundtrack, guitar, piano",rock,5,"rock, alternative_indie_rock, soundtrack_stage_screen",non_genre_instrument_or_performance,"rock, alternative_indie_rock, soundtrack_stage_screen, non_genre_instrument_or_performance",3,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABAXR128F426515F,Nick Ingman;Gavyn Wright,Wessex Loses a Bride,Nick Ingman;Gavyn Wright,Wessex Loses a Bride (Instrumental),Nick Ingman;Gavyn Wright - Wessex Loses a Bride (Instrumental).wav,Nick Ingman;Gavyn Wright - Wessex Loses a Bride (Instrumental),.wav,True,"jazz, easy_listening, soul_jazz",jazz,3,4,0,-18.703,104.394,0.835,0.687,msd_catalog+legacy_download,msd_catalog,legacy_download,327,"jazz funk, exotica, jazz, soul jazz, easy listening",jazz funk,5,"jazz, easy_listening, soul_jazz",,"jazz, easy_listening, soul_jazz",3,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABEKF128F42765FF,Nights Like These,Ghost Town Rituals (Album Version),Nights Like These,Ghost Town Rituals,Nights Like These - Ghost Town Rituals.wav,Nights Like These - Ghost Town Rituals,.wav,True,"doom_sludge_stoner_metal, hardcore_punk, groove_metal, technical_metal",doom_sludge_stoner_metal,4,5,1,-4.053,124.872,0.283,0.369,msd_catalog+legacy_download,msd_catalog,legacy_download,365,"doom metal, sludge metal, hardcore punk, groove metal, tech metal",doom metal,5,"doom_sludge_stoner_metal, hardcore_punk, groove_metal, technical_metal",,"doom_sludge_stoner_metal, hardcore_punk, groove_metal, technical_metal",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAVIT128F92E657C,Nightwish,Escapist,Nightwish,Escapist,Nightwish - Escapist.wav,Nightwish - Escapist,.wav,True,"black_metal, progressive_metal, heavy_metal, rock, non_genre_region_scene",black_metal,5,3,1,-4.144,143.97,0.569,0.591,msd_catalog+legacy_download,msd_catalog,legacy_download,274,"sympho black metal, progressive metal, heavy metal, rock, finish",sympho black metal,5,"black_metal, progressive_metal, heavy_metal, rock",non_genre_region_scene,"black_metal, progressive_metal, heavy_metal, rock, non_genre_region_scene",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAGEC128E079252C,Nine Inch Nails,Metal,Nine Inch Nails,Metal (Remix),Nine Inch Nails - Metal (Remix).wav,Nine Inch Nails - Metal (Remix),.wav,True,"industrial_metal, alternative_metal, rock, alternative_indie_rock",industrial_metal,4,0,0,-12.951,63.017,0.05,0.395,msd_catalog+legacy_download,msd_catalog,legacy_download,75,"industrial metal, alternative metal, industrial rock, alternative rock, rock",industrial metal,5,"industrial_metal, alternative_metal, rock, alternative_indie_rock",,"industrial_metal, alternative_metal, rock, alternative_indie_rock",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAANTZ128E0792529,Nine Inch Nails,The Frail,Nine Inch Nails,The Frail,Nine Inch Nails - The Frail.wav,Nine Inch Nails - The Frail,.wav,True,"industrial_metal, alternative_metal, rock, alternative_indie_rock",industrial_metal,4,7,0,-16.968,130.284,0.576,0.621,msd_catalog+legacy_download,msd_catalog,legacy_download,184,"industrial metal, alternative metal, industrial rock, alternative rock, rock",industrial metal,5,"industrial_metal, alternative_metal, rock, alternative_indie_rock",,"industrial_metal, alternative_metal, rock, alternative_indie_rock",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAMZB12903CAB002,Norrie Paramor,Dearly Beloved,Norrie Paramor,Dearly Beloved,Norrie Paramor - Dearly Beloved.wav,Norrie Paramor - Dearly Beloved,.wav,True,"easy_listening, pop, classical_art_music, jazz, rock",easy_listening,5,9,1,-25.694,79.731,0.753,0.629,msd_catalog+legacy_download,msd_catalog,legacy_download,175,"easy listening, pop, classical, jazz, rock",easy listening,5,"easy_listening, pop, classical_art_music, jazz, rock",,"easy_listening, pop, classical_art_music, jazz, rock",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABEMC128F148EF2D,Oasis,Morning Glory,Oasis,Morning Glory (Remastered),Oasis - Morning Glory (Remastered).wav,Oasis - Morning Glory (Remastered),.wav,True,"pop, hard_melodic_rock, hip_hop_rap, alternative_indie_rock, rock",pop,5,0,1,-3.159,136.948,0.236,0.266,msd_catalog+legacy_download,msd_catalog,legacy_download,366,"british pop, hard rock, rap, alternative rock, rock",british pop,5,"pop, hard_melodic_rock, hip_hop_rap, alternative_indie_rock, rock",,"pop, hard_melodic_rock, hip_hop_rap, alternative_indie_rock, rock",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABMXM128F930C6D2,Olov Johansson_ Catriona Mckay,Rain / Ekoln,Olov Johansson,Rain / Ekoln,Olov Johansson - Rain _ Ekoln.wav,Olov Johansson - Rain _ Ekoln,.wav,True,"misc_world_fusion, folk, country_americana, non_genre_region_scene",misc_world_fusion,4,7,1,-14.217,74.046,0.436,0.944,msd_catalog+legacy_download,msd_catalog,legacy_download,461,"world music, folk, world, swedish, country",world music,5,"misc_world_fusion, folk, country_americana",non_genre_region_scene,"misc_world_fusion, folk, country_americana, non_genre_region_scene",3,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAASFP128F42980BD,Orbital,Illuminate,Orbital,Illuminate,Orbital - Illuminate.wav,Orbital - Illuminate,.wav,True,"techno, idm_experimental_electronic, electronic_dance, ambient, non_genre_region_scene",techno,5,0,1,-6.531,125.975,0.509,0.519,msd_catalog+legacy_download,msd_catalog,legacy_download,231,"techno, intelligent dance music, electronica, ambient, england",techno,5,"techno, idm_experimental_electronic, electronic_dance, ambient",non_genre_region_scene,"techno, idm_experimental_electronic, electronic_dance, ambient, non_genre_region_scene",4,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAHZP12903CA25F4,Organized Konfusion,Hate,Organized Konfusion,Hate,Organized Konfusion - Hate.wav,Organized Konfusion - Hate,.wav,True,"hip_hop_rap, downtempo_lounge, east_coast_rap, alternative_underground_rap, trip_hop_illbient",hip_hop_rap,5,11,0,-8.709,175.769,0.306,0.22,msd_catalog+legacy_download,msd_catalog,legacy_download,107,"hip hop, chill-out, east coast hip hop, jazz rap, trip hop",hip hop,5,"hip_hop_rap, downtempo_lounge, east_coast_rap, alternative_underground_rap, trip_hop_illbient",,"hip_hop_rap, downtempo_lounge, east_coast_rap, alternative_underground_rap, trip_hop_illbient",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABGWT128F9334E43,Orquesta Aragón,Ven Morena,Orquesta Aragón,Ven Morena,Orquesta Aragón - Ven Morena.wav,Orquesta Aragón - Ven Morena,.wav,True,"afro_cuban_tropical, bachata_merengue_bolero, salsa, latin_jazz",afro_cuban_tropical,4,7,1,-7.113,92.606,0.0,0.0,msd_catalog+legacy_download,msd_catalog,legacy_download,390,"charanga, mambo, bolero, salsa, latin jazz",charanga,5,"afro_cuban_tropical, bachata_merengue_bolero, salsa, latin_jazz",,"afro_cuban_tropical, bachata_merengue_bolero, salsa, latin_jazz",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABOXX128F92F29EB,Owl City,Panda Bear,Owl City,Panda Bear,Owl City - Panda Bear.wav,Owl City - Panda Bear,.wav,True,"synthpop_electropop, electronic_dance, pop, indietronica",synthpop_electropop,4,5,0,-7.188,150.066,0.015,0.106,msd_catalog+legacy_download,msd_catalog,legacy_download,480,"synthpop, electronica, electronic, pop, indietronica",synthpop,5,"synthpop_electropop, electronic_dance, pop, indietronica",,"synthpop_electropop, electronic_dance, pop, indietronica",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAPLS12903CB2D40,Pascal Sangla,Une petite pause,PASCAL SANGLA,Une petite pause,PASCAL SANGLA - Une petite pause.wav,PASCAL SANGLA - Une petite pause,.wav,True,pop,pop,1,9,1,-14.737,93.238,0.847,0.639,msd_catalog+legacy_download,msd_catalog,legacy_download,200,french pop,french pop,1,pop,,pop,1,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAYPN128F9340DDF,Panic At The Disco,Northern Downpour (Album Version),Panic! At The Disco,Northern Downpour,Panic! At The Disco - Northern Downpour.wav,Panic! At The Disco - Northern Downpour,.wav,True,"pop_punk_melodic_punk, emo_screamo, pop_rock, alternative_indie_rock",pop_punk_melodic_punk,4,5,1,-8.901,85.157,0.454,0.407,msd_catalog+legacy_download,msd_catalog,legacy_download,302,"pop punk, emo, pop rock, alternative rock, indie rock",pop punk,5,"pop_punk_melodic_punk, emo_screamo, pop_rock, alternative_indie_rock",,"pop_punk_melodic_punk, emo_screamo, pop_rock, alternative_indie_rock",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABGIJ128F92F5EC8,Pat Travers,As My Fire Flies,Pat Travers,As My Fire Flies,Pat Travers - As My Fire Flies.wav,Pat Travers - As My Fire Flies,.wav,True,"blues_rock, hard_melodic_rock, rock, doom_sludge_stoner_metal",blues_rock,4,9,1,-7.812,140.872,0.635,0.632,msd_catalog+legacy_download,msd_catalog,legacy_download,383,"blues-rock, hard rock, rock, classic rock, stoner metal",blues-rock,5,"blues_rock, hard_melodic_rock, rock, doom_sludge_stoner_metal",,"blues_rock, hard_melodic_rock, rock, doom_sludge_stoner_metal",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAZQF128F4285BC3,Pe'z,Spirit,Pe'z,Spirit,Pe'z - Spirit.wav,Pe'z - Spirit,.wav,True,"rock, nu_future_jazz, psychedelic_rock, j_pop, post_rock",rock,5,0,0,-7.605,75.955,0.194,0.072,msd_catalog+legacy_download,msd_catalog,legacy_download,316,"argentine rock, future jazz, space rock, j pop, post rock",argentine rock,5,"rock, nu_future_jazz, psychedelic_rock, j_pop, post_rock",,"rock, nu_future_jazz, psychedelic_rock, j_pop, post_rock",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAMES128F42AF068,Pearl Jam,Inside Job,Pearl Jam,Inside Job (Live),Pearl Jam - Inside Job (Live).wav,Pearl Jam - Inside Job (Live),.wav,True,"grunge_post_grunge, hard_melodic_rock, rock, alternative_indie_rock",grunge_post_grunge,4,4,0,-8.403,105.994,0.743,0.727,msd_catalog+legacy_download,msd_catalog,legacy_download,161,"grunge, hard rock, rock, alternative rock, alternative",grunge,5,"grunge_post_grunge, hard_melodic_rock, rock, alternative_indie_rock",,"grunge_post_grunge, hard_melodic_rock, rock, alternative_indie_rock",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAQDJ128F92F95E0,Pentangle,Rain And Snow,Pentangle,Rain And Snow,Pentangle - Rain And Snow.wav,Pentangle - Rain And Snow,.wav,True,"beat_british_invasion, downtempo_lounge, rock, regional_folk_traditions",beat_british_invasion,4,5,1,-12.053,179.501,0.579,0.405,msd_catalog+legacy_download,msd_catalog,legacy_download,209,"british invasion, chill-out, celtic rock, folk rock, celtic",british invasion,5,"beat_british_invasion, downtempo_lounge, rock, regional_folk_traditions",,"beat_british_invasion, downtempo_lounge, rock, regional_folk_traditions",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAATOA12903CAD615,Percy Faith,Yesterdays,Percy Faith,Yesterdays,Percy Faith - Yesterdays.wav,Percy Faith - Yesterdays,.wav,True,"pop, easy_listening, ballad, disco, pop_rock",pop,5,0,0,-15.578,86.141,0.837,0.718,msd_catalog+legacy_download,msd_catalog,legacy_download,251,"instrumental pop, easy listening, ballad, disco, pop rock",instrumental pop,5,"pop, easy_listening, ballad, disco, pop_rock",,"pop, easy_listening, ballad, disco, pop_rock",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAALDU128F930D56B,Perrey And Kingsley,Gossippo Perpetuo,Perrey And Kingsley,Gossippo Perpetuo,Perrey And Kingsley - Gossippo Perpetuo.wav,Perrey And Kingsley - Gossippo Perpetuo,.wav,True,"easy_listening, bass_music_dubstep, jazz, breakbeat_bigbeat",easy_listening,4,0,1,-12.717,135.78,0.655,0.525,msd_catalog+legacy_download,msd_catalog,legacy_download,152,"easy listening, dubstep, jazz funk, big beat, space age pop",easy listening,5,"easy_listening, bass_music_dubstep, jazz, breakbeat_bigbeat",,"easy_listening, bass_music_dubstep, jazz, breakbeat_bigbeat",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAELO128F9302DD1,Perrey And Kingsley,Spooks In Space,Perrey And Kingsley,Spooks In Space,Perrey And Kingsley - Spooks In Space.wav,Perrey And Kingsley - Spooks In Space,.wav,True,"easy_listening, jazz, breakbeat_bigbeat, electronic_dance",easy_listening,4,0,0,-8.541,102.538,0.61,0.489,msd_catalog+legacy_download,msd_catalog,legacy_download,56,"easy listening, jazz funk, space age pop, big beat, electronic",easy listening,5,"easy_listening, jazz, breakbeat_bigbeat, electronic_dance",,"easy_listening, jazz, breakbeat_bigbeat, electronic_dance",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAOYG128F9314996,Pery Ribeiro,Our Love Is Here To Stay,Pery Ribeiro,Our Love is Here to Stay,Pery Ribeiro - Our Love is Here to Stay.wav,Pery Ribeiro - Our Love is Here to Stay,.wav,True,"brazilian_roots_jazz_pop, pop, samba_pagode, latin_general, jazz",brazilian_roots_jazz_pop,5,0,1,-13.668,133.009,0.097,0.325,msd_catalog+legacy_download,msd_catalog,legacy_download,195,"bossa nova, brazilian pop music, samba, latin, jazz",bossa nova,5,"brazilian_roots_jazz_pop, pop, samba_pagode, latin_general, jazz",,"brazilian_roots_jazz_pop, pop, samba_pagode, latin_general, jazz",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRABGUV128F9310D99,Philippe Sarde,Le Presbytère n'a rien perdu de son Charme,Philippe Sarde,"Le presbytère n'a rien perdu de son charme... (Bande originale du film ""Le mystère de la chambre jaune"")",Philippe Sarde - Le presbytère n'a rien perdu de son charme... (Bande originale du film _Le mystère de la chambre jaune_).wav,Philippe Sarde - Le presbytère n'a rien perdu de son charme... (Bande originale du film _Le mystère de la chambre jaune_),.wav,True,"smooth_jazz, soundtrack_stage_screen, easy_listening, jazz",smooth_jazz,4,2,0,-22.35,85.691,0.492,0.42,msd_catalog+legacy_download,msd_catalog,legacy_download,389,"smooth jazz, soundtrack, easy listening, jazz funk, jazz",smooth jazz,5,"smooth_jazz, soundtrack_stage_screen, easy_listening, jazz",,"smooth_jazz, soundtrack_stage_screen, easy_listening, jazz",4,0,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAUEO128E0780CB9,Placebo,English Summer Rain,Placebo,English Summer Rain,Placebo - English Summer Rain.wav,Placebo - English Summer Rain,.wav,True,"pop, rock, alternative_indie_rock, non_genre_region_scene",pop,4,10,0,-7.255,108.264,0.532,0.523,msd_catalog+legacy_download,msd_catalog,legacy_download,258,"british pop, rock, alternative, indie, london",british pop,5,"pop, rock, alternative_indie_rock",non_genre_region_scene,"pop, rock, alternative_indie_rock, non_genre_region_scene",3,1,True,,,acoustically_coherent_merged_genres_corrected.csv
TRAAARJ128F9320760,Planet P Project,Pink World,Planet P Project,Pink World,Planet P Project - Pink World.wav,Planet P Project - Pink World,.wav,True,"new_wave_synth, progressive_rock, psychedelic_rock, eurodance_freestyle, hard_melodic_rock",new_wave_synth,5,4,1,-13.496,86.643,0.717,0.652,msd_catalog+legacy_download,msd_catalog,legacy_download,8,"new wave, progressive rock, space rock, eurodance, hard rock",new wave,5,"new_wave_synth, progressive_rock, psychedelic_rock, eurodance_freestyle, hard_melodic_rock",,"new_wave_synth, progressive_rock, psychedelic_rock, eurodance_freestyle, hard_melodic_rock",5,0,True,,,acoustically_coherent_merged_genres_corrected.csv
